id,imdb_id,popularity,budget,revenue,original_title,cast,director,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj
199373,tt2005374,0.784571,27220000,5496951,The Frozen Ground,Nicolas Cage|Vanessa Hudgens|John Cusack|Radha Mitchell|Jodi Lyn O'Keefe,Scott Walker,105,Thriller,304,6.2,2013,25478827.86,5145329.474
77931,tt2017020,0.782462,105000000,347434178,The Smurfs 2,Neil Patrick Harris|Christina Ricci|Katy Perry|Hank Azaria|Brendan Gleeson,Raja Gosnell,105,Fantasy,498,5.5,2013,98283502.04,325209978.5
152599,tt1951181,0.779448,16000000,5867686,The Immigrant,Jeremy Renner|Marion Cotillard|Joaquin Phoenix|Dagmara Domi?czyk|Gabriel Rush,James Gray,120,Drama,163,6,2013,14976533.64,5492349.799
109410,tt0453562,0.774149,40000000,95020213,42,Chadwick Boseman|T.R. Knight|Harrison Ford|Nicole Beharie|Christopher Meloni,Brian Helgeland,128,Drama,648,6.8,2013,37441334.11,88942088.55
77805,tt1426329,0.765495,10000000,1585582,Lovelace,Amanda Seyfried|Peter Sarsgaard|Hank Azaria|Adam Brody|James Franco,Rob Epstein|Jeffrey Friedman,92,Drama,147,6,2013,9360333.527,1484157.636
147773,tt1727388,0.752327,4600000,23198652,The Way Way Back,Liam James|Steve Carell|Toni Collette|AnnaSophia Robb|Sam Rockwell,Jim Rash|Nat Faxon,103,Comedy,490,7.1,2013,4305753.423,21714712.01
162903,tt1837703,0.751379,28000000,8555008,The Fifth Estate,Benedict Cumberbatch|Dan Stevens|Daniel Br?hl|Alicia Vikander|Carice van Houten,Bill Condon,128,Drama,231,5.6,2013,26208933.88,8007772.821
227707,tt1376213,0.74452,25000000,6399,The Adventurer: The Curse of the Midas Box,Aneurin Barnard|Michael Sheen|Lena Headey|Sam Neill|Ioan Gruffudd,Jonathan Newman,99,Fantasy,49,5.2,2013,23400833.82,5989.677424
190955,tt1747958,0.744185,25500000,2415472,Blood Ties,Clive Owen|Billy Crudup|Marion Cotillard|Mila Kunis|Zoe Saldana,Guillaume Canet,128,Thriller,125,5.8,2013,23868850.49,2260962.355
76170,tt1430132,0.734349,120000000,415440673,The Wolverine,Hugh Jackman|Tao Okamoto|Rila Fukushima|Hiroyuki Sanada|Svetlana Khodchenkova,James Mangold,126,Action,2986,6.4,2013,112324002.3,388866326
134411,tt0882977,0.733975,35000000,42930462,Snitch,Dwayne Johnson|Barry Pepper|Jon Bernthal|Susan Sarandon|Michael Kenneth Williams,Ric Roman Waugh,112,Thriller,917,5.7,2013,32761167.35,40184344.28
175574,tt1621039,0.732485,55000000,110000000,Free Birds,Owen Wilson|Woody Harrelson|Amy Poehler|George Takei|Colm Meaney,Jimmy Hayward,91,Animation,185,5.8,2013,51481834.4,102963668.8
129670,tt1821549,0.724877,12000000,17654912,Nebraska,Bruce Dern|Will Forte|Bob Odenkirk|June Squibb|Stacy Keach,Alexander Payne,115,Drama,400,7.3,2013,11232400.23,16525586.47
4258,tt0795461,0.723277,20000000,78378744,Scary Movie 5,Simon Rex|Ashley Tisdale|Charlie Sheen|Lindsay Lohan|Erica Ash,Malcolm D. Lee,86,Comedy,532,4.6,2013,18720667.05,73365118.53
76544,tt2016940,0.707968,25000000,2054941,Man of Tai Chi,Keanu Reeves|Tiger Hu Chen|Jeremy Marinas|Steven Dasz|Karen Mok,Keanu Reeves,105,Action,193,5.6,2013,23400833.82,1923493.314
175528,tt1171222,0.707197,8500000,22456509,Baggage Claim,Paula Patton|Adam Brody|Djimon Hounsou|Taye Diggs|Christina Milian,David E. Talbert,96,Comedy,65,5.8,2013,7956283.498,21020041.41
152737,tt1322269,0.687654,25000000,74188937,August: Osage County,Meryl Streep|Julia Roberts|Chris Cooper|Ewan McGregor|Margo Martindale,John Wells,121,Comedy,307,6.8,2013,23400833.82,69443319.44
132344,tt2209418,0.639506,3000000,11176469,Before Midnight,Ethan Hawke|Julie Delpy|Seamus Davey-Fitzpatrick|Jennifer Prior|Charlotte Prior,Richard Linklater,108,Romance,346,7.1,2013,2808100.058,10461547.75
227348,tt2473682,0.625753,5000000,86362372,Paranormal Activity: The Marked Ones,Richard Cabral|Carlos Pratts|Eddie J. Fernandez|Jorge Diaz|David Fernandez Jr.,Christopher B. Landon,84,Horror,283,5.3,2013,4680166.764,80838060.61
115782,tt2357129,0.598453,12000000,35931410,Jobs,Ashton Kutcher|Dermot Mulroney|Amanda Crew|James Woods|Josh Gad,Joshua Michael Stern,128,Drama,908,6,2013,11232400.23,33632998.17
145135,tt2387433,0.596009,3500000,25174316,Dark Skies,Keri Russell|Josh Hamilton|Dakota Goyo|J.K. Simmons|Trevor St. John,Scott Stewart,97,Science Fiction,404,6,2013,3276116.735,23563999.41
157360,tt2294677,0.592819,1000000,2963902,In a World...,Lake Bell|Fred Melamed|Michaela Watkins|Ken Marino|Demetri Martin,Lake Bell,93,Comedy,143,6.4,2013,936033.3527,2774311.126
115348,tt1413495,0.58119,35000000,13785015,Paranoia,Liam Hemsworth|Harrison Ford|Gary Oldman|Amber Heard|Josh Holloway,Robert Luketic,106,Drama,238,5.6,2013,32761167.35,12903233.81
80920,tt2012665,0.5641,5000000,1189612,Repentance,Forest Whitaker|Anthony Mackie|Sanaa Lathan|Nicole Ari Parker|Mike Epps,Philippe Caland,90,Horror,18,4.8,2013,4680166.764,1113516.509
164457,tt1206543,0.54416,22000000,15400000,Out of the Furnace,Christian Bale|Zoe Saldana|Woody Harrelson|Sam Shepard|Willem Dafoe,Scott Cooper,116,Thriller,469,6.4,2013,20592733.76,14414913.63
129139,tt1758795,0.53635,1500000,3566225,The To Do List,Aubrey Plaza|Johnny Simmons|Bill Hader|Alia Shawkat|Sarah Steele,Maggie Carey,104,Comedy,225,5.6,2013,1404050.029,3338105.543
82992,tt1905041,0.522347,160000000,788679850,Fast & Furious 6,Paul Walker|Vin Diesel|Dwayne Johnson|Jordana Brewster|Luke Evans,Justin Lin,130,Action,4368,6.6,2013,149765336.4,738230644.2
109417,tt1532958,0.506169,20000000,16549477,Battle of the Year,Josh Holloway|Josh Peck|Chris Brown|Laz Alonso|Caity Lotz,Benson Lee,110,Music,62,5.9,2013,18720667.05,15490862.44
145197,tt2084989,0.476673,100000,444098,Upstream Color,Amy Seimetz|Shane Carruth|Andrew Sensenig|Thiago Martins|Carolyn King,Shane Carruth,96,Drama,163,6.5,2013,93603.33527,415690.5399
172391,tt1487931,0.457857,20000000,27187375,Khumba,Jake T. Austin|Liam Neeson|Steve Buscemi|AnnaSophia Robb|Laurence Fishburne,Anthony Silverston,85,Animation,51,5.8,2013,18720667.05,25448289.77
160768,tt2210834,0.457768,10000000,30283,Jimmy P.,Benicio del Toro|Mathieu Amalric|Elya Baskin|A Martinez|Misty Upham,Arnaud Desplechin,117,Drama,18,4.6,2013,9360333.527,28345.89802
175541,tt1425922,0.442256,17500000,7018189,Black Nativity,Forest Whitaker|Angela Bassett|Jennifer Hudson|Tyrese Gibson|Jacob Latimore,Kasi Lemmons,93,Drama,10,6.2,2013,16380583.67,6569258.98
211067,tt2383068,0.412492,4000000,9221,The Sacrament,Joe Swanberg|AJ Bowen|Kentucker Audley|Gene Jones|Amy Seimetz,Ti West,99,Mystery,69,5.4,2013,3744133.411,8631.163546
158916,tt2224004,0.387592,7000000,6147,Sweetwater,Ed Harris|January Jones|Jason Isaacs|Eduardo Noriega|Jason Aldean,Logan Miller,95,Western,41,5.7,2013,6552233.469,5753.797019
152259,tt1922685,0.381676,10000000,1034589,Phantom,Ed Harris|David Duchovny|Lance Henriksen|William Fichtner|Johnathon Schaech,Todd Robinson,99,Thriller,77,5.4,2013,9360333.527,968409.8104
199534,tt2004432,0.364964,8000000,9630444,Wolf Creek 2,John Jarratt|Ryan Corr|Shannon Ashlyn|Phillipe Klaus|Gerard Kennedy,Greg McLean,106,Horror,81,5.6,2013,7488266.822,9014416.786
193613,tt2172935,0.359864,18000000,7972967,Metallica: Through the Never,Dane DeHaan|Mackenzie Gray|James Hetfield|Lars Ulrich|Kirk Hammett,Nimr?d Antal,93,Music,53,6.6,2013,16848600.35,7462963.032
59981,tt0884726,0.354271,70000000,18662027,Legends of Oz: Dorothy's Return,Lea Michele|Dan Aykroyd|Patrick Stewart|Hugh Dancy|Jim Belushi,Dan St. Pierre,88,Animation,36,6.1,2013,65522334.69,17468279.7
156711,tt1985019,0.341686,4900000,2159041,Austenland,Keri Russell|J. J. Feild|Bret McKenzie|Jennifer Coolidge|James Callis,Jerusha Hess,97,Comedy,111,6.6,2013,4586563.428,2020934.386
87499,tt1869716,0.33771,6500000,2401510,The East,Brit Marling|Alexander Skarsg?rd|Ellen Page|Toby Kebbell|Shiloh Fernandez,Zal Batmanglij,116,Drama,179,6.3,2013,6084216.793,2247893.457
146304,tt2083355,0.332741,17000000,71625195,The Best Man Holiday,Terrence Howard|Harold Perrineau|Morris Chestnut|Sanaa Lathan|Taye Diggs,Malcolm D. Lee,123,Comedy,78,7,2013,15912567,67043571.42
157841,tt1981107,0.312975,33000000,9494789,The Young and Prodigious T.S. Spivet,Kyle Catlett|Helena Bonham Carter|Judy Davis|Callum Keith Rennie|Niamh Wilson,Jean-Pierre Jeunet,105,Adventure,157,6.7,2013,30889100.64,8887439.181
109729,tt2292959,0.510295,250000,56825,The Canyons,Lindsay Lohan|Gus Van Sant|James Deen|Nolan Gerard Funk|Amanda Brooks,Paul Schrader,99,Thriller,41,4.4,2013,234008.3382,53190.09527
212769,tt1828959,0.296763,15,122,Make Your Move,Derek Hough|BoA|Will Yun Lee|Izabella Miko|Miki Ishikawa,Duane Adler,110,Music,20,5.9,2013,14.04050029,114.196069
214086,tt1839642,0.295687,4000000,350006,The Face of Love,Annette Bening|Ed Harris|Robin Williams|Jess Weixler|Amy Brenneman,Arie Posin,92,Drama,30,5.8,2013,3744133.411,327617.2897
209262,tt2345112,0.273681,10000000,653651,Parkland,Zac Efron|Billy Bob Thornton|Ron Livingston|Tom Welling|Paul Giamatti,Peter Landesman,94,History,86,5.8,2013,9360333.527,611839.1371
146203,tt2034139,0.238632,5000000,15179302,The Last Exorcism Part II,Ashley Bell|Julia Garner|Andrew Sensenig|Spencer Treat Clark|Judd Lormand,Ed Gass-Donnelly,88,Horror,145,4.5,2013,4680166.764,14208332.94
127373,tt1932767,0.230595,6000000,1066471,What Maisie Knew,Alexander Skarsg?rd|Julianne Moore|Steve Coogan|Onata Aprile|Joanna Vanderham,Scott McGehee|David Siegel,93,Drama,98,7.5,2013,5616200.116,998252.4257
192136,tt2304771,0.229656,35000000,27330000,Mandela: Long Walk to Freedom,Idris Elba|Naomie Harris|Tony Kgoroge|Riaad Moosa|Fana Mokoena,Justin Chadwick,141,Drama,165,6.5,2013,32761167.35,25581791.53
205220,tt2431286,0.227851,12000000,100129872,Philomena,Judi Dench|Steve Coogan|Sophie Kennedy Clark|Mare Winningham|Barbara Jefford,Stephen Frears,98,Drama,360,7.4,2013,11232400.23,93724899.8
217708,tt3074732,0.222776,10,11,Hross ? oss,Ingvar Eggert Sigur?sson|Charlotte B?ving|Steinn ?mann Magn?sson|Kristbj?rg Kjeld|Helgi Bj?rnsson,Benedikt Erlingsson,85,Drama,11,6.5,2013,9.360333527,10.29636688
118289,tt1758595,0.457265,15000000,21766271,Diana,Naomi Watts|Naveen Andrews|Charles Edwards|Douglas Hodge|Lee Asquith-Coe,Oliver Hirschbiegel,113,Drama,122,5,2013,14040500.29,20373955.62
232175,tt1657510,0.384555,7500000,1359910,Gimme Shelter,Vanessa Hudgens|Rosario Dawson|Brendan Fraser|Stephanie Szostak|James Earl Jones,Ron Krauss,101,Drama,55,6.4,2013,7020250.146,1272921.117
146227,tt2167202,0.367908,18000000,10501938,Getaway,Ethan Hawke|Selena Gomez|Jon Voight|Paul Freeman|Bruce Payne,Courtney Solomon,90,Action,174,5,2013,16848600.35,9830164.236
190754,tt2717558,0.171647,1052753,466088,On the Job,Piolo Pascual|Gerald Anderson|Angel Aquino|Shaina Magdayao|Michael De Mesa,Erik Matti,120,Action,23,5.9,2013,985411.9202,436273.9133
209901,tt1662293,0.411515,3000000,1675381,Nothing Left to Fear,Clancy Brown|James Tupper|Anne Heche|Ethan Peck|Jennifer Stone,Anthony Leonardi III,100,Horror,39,4.6,2013,2808100.058,1568212.495
176124,tt2051894,0.075867,1200000,2861020,Home Run,Scott Elrod|Dorian Brown|Charles Henry Wyson|James Devoti|Nicole Leigh,David Boyd,114,Drama,19,6.5,2013,1123240.023,2678010.143
116741,tt2234155,0.040858,58000000,44000000,The Internship,Owen Wilson|Vince Vaughn|Tiya Sircar|Rose Byrne|Josh Gad,Shawn Levy,119,Comedy,1174,6.1,2013,54289934.46,41185467.52
203793,tt1966566,0.010335,30000000,68129518,??????????,Thomas Kretschmann|Yanina Studilina|Philippe Reinhardt|Heiner Lauterbach|Maria Smolnikova,Fyodor Bondarchuk,131,War,64,5.5,2013,28081000.58,63771501.15
105,tt0088763,6.095293,19000000,381109762,Back to the Future,Michael J. Fox|Christopher Lloyd|Lea Thompson|Crispin Glover|Thomas F. Wilson,Robert Zemeckis,116,Adventure,3785,7.8,1985,38516154.99,772572771.7
2108,tt0088847,2.834739,1000000,51525171,The Breakfast Club,Emilio Estevez|Anthony Michael Hall|Judd Nelson|Molly Ringwald|Paul Gleason,John Hughes,97,Comedy,1139,7.6,1985,2027166.052,104450077.5
526,tt0089457,1.753688,20000000,18432000,Ladyhawke,Matthew Broderick|Rutger Hauer|Michelle Pfeiffer|Alfred Molina|Leo McKern,Richard Donner,121,Adventure,124,6.6,1985,40543321.05,37364724.68
9355,tt0089530,1.746063,12305523,36230219,Mad Max Beyond Thunderdome,Mel Gibson|Tina Turner|Bruce Spence|Helen Buday|Angelo Rossitto,George Miller|George Ogilvie,107,Action,428,5.8,1985,24945338.48,73444670.02
707,tt0090264,1.623978,30000000,152427960,A View to a Kill,Roger Moore|Christopher Walken|Tanya Roberts|Grace Jones|Patrick Macnee,John Glen,131,Adventure,272,5.8,1985,60814981.57,308996785.9
11976,tt0089469,1.613752,25000000,15502112,Legend,Tom Cruise|Mia Sara|Tim Curry|David Bennent|Alice Playten,Ridley Scott,114,Action,120,6.3,1985,50679151.31,31425355.18
9340,tt0089218,1.596994,19000000,61389680,The Goonies,Sean Astin|Josh Brolin|Jeff Cohen|Corey Feldman|Robert Davi,Richard Donner,114,Adventure,870,7.2,1985,38516154.99,124447075.3
10014,tt0089686,1.299275,3000000,29999213,A Nightmare on Elm Street Part 2: Freddy's Revenge,Robert Englund|Mark Patton|Kim Myers|Robert Rusler|Clu Gulager,Jack Sholder,87,Horror,168,5.7,1985,6081498.157,60813386.19
1369,tt0089880,1.177428,44000000,300400432,Rambo: First Blood Part II,Sylvester Stallone|Richard Crenna|Charles Napier|Steven Berkoff|Julia Nickson,George P. Cosmatos,96,Action,476,6.2,1985,89195306.3,608961557.8
606,tt0089755,1.168819,31000000,128499205,Out of Africa,Meryl Streep|Robert Redford|Klaus Maria Brandauer|Michael Kitchen|Malick Bowens,Sydney Pollack,161,Drama,128,6.7,1985,62842147.62,260489226.1
1374,tt0089927,1.149954,31000000,300473716,Rocky IV,Sylvester Stallone|Talia Shire|Burt Young|Carl Weathers|Brigitte Nielsen,Sylvester Stallone,91,Drama,517,6.6,1985,62842147.62,609110116.7
10957,tt0088814,1.034373,25000000,21288692,The Black Cauldron,Grant Bardsley|Susan Sheridan|John Byner|Nigel Hawthorne|John Hurt,Ted Berman|Richard Rich,80,Animation,114,6.2,1985,50679151.31,43155713.72
873,tt0088939,1.012186,15000000,146292009,The Color Purple,Whoopi Goldberg|Margaret Avery|Danny Glover|Akosua Busia|Oprah Winfrey,Steven Spielberg,154,Drama,168,7.5,1985,30407490.78,296558194.4
10999,tt0088944,0.898411,10000000,57500000,Commando,Arnold Schwarzenegger|Rae Dawn Chong|Dan Hedaya|Vernon Wells|James Olson,Mark L. Lester,90,Action,391,6.3,1985,20271660.52,116562048
9838,tt0089421,0.887605,12500000,238227,King Solomon's Mines,Richard Chamberlain|Sharon Stone|Herbert Lom|John Rhys-Davies|Ken Gampu,J. Lee Thompson,100,Action,50,4.9,1985,25339575.65,482925.6871
10925,tt0089907,0.876636,4000000,14237000,The Return of the Living Dead,Clu Gulager|James Karen|Don Calfa|Thom Mathews|John Philbin,Dan O'Bannon,91,Comedy,104,7.1,1985,8108664.209,28860763.09
9281,tt0090329,0.873551,12000000,68706993,Witness,Harrison Ford|Kelly McGillis|Josef Sommer|Lukas Haas|Jan Rubes,Peter Weir,113,Crime,176,6.7,1985,24325992.63,139280483.8
11797,tt0089175,0.717479,9000000,24922237,Fright Night,Chris Sarandon|William Ragsdale|Amanda Bearse|Roddy McDowall|Stephen Geoffreys,Tom Holland,106,Horror,98,6.8,1985,18244494.47,50521512.79
9626,tt0089893,0.70478,17900000,6948633,Red Sonja,"Arnold Schwarzenegger|Brigitte Nielsen|Sandahl Bergman|Paul L. Smith|Ernie Reyes, Jr.",Richard Fleischer,89,Adventure,100,5.2,1985,36286272.34,14086032.93
8408,tt0088993,0.689416,3500000,34000000,Day of the Dead,Lori Cardille|Terry Alexander|Joseph Pilato|Jarlath Conroy|Anthony Dileo Jr.,George A. Romero,102,Horror,91,6.7,1985,7095081.183,68923645.78
15196,tt0088930,0.688022,15000000,14643997,Clue: The Movie,Eileen Brennan|Tim Curry|Madeline Kahn|Christopher Lloyd|Michael McKean,Jonathan Lynn,94,Comedy,202,7.1,1985,30407490.78,29685813.59
9731,tt0089173,0.662175,2200000,21930418,Friday the 13th: A New Beginning,Melanie Kinnaman|John Shepherd|Shavar Ross|Richard Young|Marco St. John,Danny Steinmann,92,Horror,82,5.2,1985,4459765.315,44456598.88
13764,tt0089961,0.657238,50000000,23717291,Santa Claus: The Movie,Dudley Moore|John Lithgow|David Huddleston|Burgess Meredith|Judy Cornwell,Jeannot Szwarc,108,Adventure,26,5.9,1985,101358302.6,48078887.17
10849,tt0089853,0.617698,15000000,10631333,The Purple Rose of Cairo,Mia Farrow|Jeff Daniels|Danny Aiello|Irving Metzman|Stephanie Farrow,Woody Allen,82,Fantasy,99,7,1985,30407490.78,21551477.35
10303,tt0089370,0.587273,25000000,96773200,The Jewel of the Nile,Michael Douglas|Kathleen Turner|Danny DeVito|Spiros Foc?s|Avner Eisenberg,Lewis Teague,106,Action,135,6.1,1985,50679151.31,196175345.8
1694,tt0089885,0.536718,900000,2023414,Re-Animator,Jeffrey Combs|Bruce Abbott|Barbara Crampton|David Gale|Robert Sampson,Stuart Gordon,86,Science Fiction,98,6.9,1985,1824449.447,4101796.17
23919,tt0089826,0.5129,9000000,20518905,Porky's Revenge,Dan Monahan|Wyatt Knight|Tony Ganios|Mark Herrier|Kaki Hunter,James Komack,92,Comedy,21,4.4,1985,18244494.47,41595227.65
10843,tt0088680,0.458359,4500000,10609321,After Hours,Griffin Dunne|Rosanna Arquette|Verna Bloom|Tommy Chong|Linda Fiorentino,Martin Scorsese,97,Comedy,98,7,1985,9122247.235,21506855.37
5683,tt0089791,0.427104,6000000,40940662,Pee-wee's Big Adventure,Paul Reubens|E.G. Daily|Mark Holton|Diane Salinger|Judd Omen,Tim Burton,90,Adventure,102,6.5,1985,12162996.31,82993520.16
11064,tt0088850,0.384037,20000000,45833132,Brewster's Millions,Richard Pryor|John Candy|Lonette McKee|Stephen Collins|Jerry Orbach,Walter Hill,97,Comedy,55,6.5,1985,40543321.05,92911369.26
8130,tt0089017,0.280847,5000000,27400000,Desperately Seeking Susan,Madonna|Rosanna Arquette|Aidan Quinn|Mark Blum|Robert Joy,Susan Seidelman,104,Drama,38,6.2,1985,10135830.26,55544349.83
11893,tt0089941,0.252674,9000000,7936012,Runaway Train,Jon Voight|Eric Roberts|Rebecca De Mornay|Kyle T. Heffner|John P. Ryan,Andrei Konchalovsky,111,Action,48,6.6,1985,18244494.47,16087614.12
13155,tt0089908,0.229931,25000000,11137801,Return to Oz,Fairuza Balk|Nicol Williamson|Piper Laurie|Jean Marsh|Justin Case,Walter Murch,113,Adventure,50,6,1985,50679151.31,22578172.08
27064,tt0089603,0.214009,5000000,502758,Mishima: A Life in Four Chapters,Ken Ogata|G? Rij?|Masato Aizawa|Masayuki Shionoya|Hiroshi Mikami,Paul Schrader,121,Drama,11,6.3,1985,10135830.26,1019173.95
19064,tt0089730,0.208914,3200000,10000000,Once Bitten,Jim Carrey|Lauren Hutton|Karen Kopins|Cleavon Little|Stuart Charno,Howard Storm,94,Horror,32,5.5,1985,6486931.367,20271660.52
13938,tt0089461,0.592905,10000000,25754284,The Last Dragon,Taimak|Julius Carry|Vanity|Christopher Murney|Faith Prince,Michael Schultz,108,Action,31,6.8,1985,20271660.52,52208210.23
9872,tt0089114,0.150168,25000000,9873044,Explorers,Ethan Hawke|River Phoenix|Bobby Fite|Bradley Gregg|Georg Olden,Joe Dante,109,Adventure,77,6.1,1985,50679151.31,20014299.63
49370,tt0089798,0.135989,19000000,12918858,Perfect,John Travolta|Jamie Lee Curtis|Marilu Henner|Laraine Newman|Jann Wenner,James Bridges,115,Drama,13,4.3,1985,38516154.99,26188670.37
11338,tt0089346,0.132713,114,6700000,Into the Night,Jeff Goldblum|Michelle Pfeiffer|Stacey Pickren|Carmen Argenziano|Dan Aykroyd,John Landis,115,Comedy,24,6.1,1985,231.09693,13582012.55
11240,tt0091578,0.112015,860000,2451545,My Beautiful Laundrette,Gordon Warnecke|Daniel Day-Lewis|Roshan Seth|Saeed Jaffrey|Derrick Branche,Stephen Frears,97,Drama,23,6.2,1985,1743362.805,4969688.8
12764,tt0089604,0.215817,2410000,10755447,Missing in Action 2: The Beginning,Chuck Norris|Soon-Tek Oh|Steven Williams|Bennett Ohta|Cosie Costa,Lance Hool,100,Action,30,5,1985,4885470.186,21803077.04
674,tt0330373,5.939927,150000000,895921036,Harry Potter and the Goblet of Fire,Daniel Radcliffe|Rupert Grint|Emma Watson|Ralph Fiennes|Michael Gambon,Mike Newell,157,Adventure,3406,7.3,2005,167484493.4,1000352539
272,tt0372784,5.400826,150000000,374218673,Batman Begins,Christian Bale|Michael Caine|Liam Neeson|Katie Holmes|Gary Oldman,Christopher Nolan,140,Action,4914,7.3,2005,167484493.4,417838832.6
411,tt0363771,3.628726,180000000,748806957,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",William Moseley|Anna Popplewell|Skandar Keynes|Georgie Henley|Liam Neeson,Andrew Adamson,143,Adventure,1402,6.5,2005,200981392.1,836090359.2
752,tt0434409,3.617106,54000000,132511035,V for Vendetta,Natalie Portman|Hugo Weaving|Stephen Rea|Stephen Fry|John Hurt,James McTeigue,132,Action,2670,7.6,2005,60294417.64,147956957.2
187,tt0401792,3.520836,40000000,158733820,Sin City,Jessica Alba|Devon Aoki|Alexis Bledel|Powers Boothe|Rosario Dawson,Robert Rodriguez|Frank Miller|Quentin Tarantino,124,Action,1691,7.1,2005,44662531.59,177236356.2
118,tt0367594,3.508379,150000000,474968763,Charlie and the Chocolate Factory,Johnny Depp|Freddie Highmore|AnnaSophia Robb|Julia Winter|Helena Bonham Carter,Tim Burton,115,Adventure,1826,6.5,2005,167484493.4,530332684.5
1895,tt0121766,3.457537,113000000,850000000,Star Wars: Episode III - Revenge of the Sith,Ewan McGregor|Natalie Portman|Hayden Christensen|Ian McDiarmid|Samuel L. Jackson,George Lucas,140,Science Fiction,2629,7,2005,126171651.7,949078796.2
